idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence,source_url,record_origin,license_source,example_language,meaning_language,source_file,idiom_domain,idiom_register,slang_strength,regionality,generation_notes
syn_4d9808d80f44ee35,whip the wallet,whip the wallet,,to extract money or get payments aggressively,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_bfd4899f161bca62,melt the margin,melt the margin,,to erode profits by spending or losses,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_13516cc5031f1a4f,cultivate the coin,cultivate the coin,,to carefully grow money or investments,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_1095ca40c4512bb1,hustle the greenlight,hustle the greenlight,,to get approval to start a money-making venture through effort,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_05f27461540b51f8,flip the fleece,flip the fleece,,to make money by cleverly persuading or negotiating,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_9470da376dd7a64a,blend the bankroll,blend the bankroll,,to combine funds from various sources for investment or use,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_5a2f1915f7b2ffdd,tune the take,tune the take,,to adjust income or profits for maximum efficiency,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_c2d42f3e535175b9,surf the sidecash,surf the sidecash,,to skillfully earn extra money through flexible gigs,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_ee500e624b2ff9ee,spark the stash,spark the stash,,to start accumulating secret funds or money reserves,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_80b189d7713e3e51,pivot the profits,pivot the profits,,to change strategy to increase or protect earnings,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_ba5e566bd7502139,churn the change,churn the change,,to generate new money or profits repeatedly,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_e26d58d1a2cfc6f5,hustle the hum,hustle the hum,,to generate steady money-making activity from a small base,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_84c5686ccba28a27,dial the dollar,dial the dollar,,to carefully control spending or earnings,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_39f4e22cc4341b42,lock the lootline,lock the lootline,,to secure a steady money source,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_3be45a5238f75b24,crank the cashtag,crank the cashtag,,to rapidly increase money flow or hustle activity,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_649634dc5a559232,bend the bankroll,bend the bankroll,,to use funds creatively or irregularly,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_8aea526ca3ac87d2,catch the coinquake,catch the coinquake,,to take advantage of sudden money-making opportunities,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_e4c487209001b0d9,whistle the wallet,whistle the wallet,,to attract money or financial resources,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_4b337acbc32e4cf6,fetch the funds,fetch the funds,,"to gather or bring in money, often from various sources",llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_4862096503c6db34,paddle the profits,paddle the profits,,to maneuver carefully in money-making ventures,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_6d6fbd5de6c89530,lace the ledger,lace the ledger,,to influence financial records or income streams subtly,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_ddb44d2e4f921f2f,blast the bankroll,blast the bankroll,,to rapidly spend or invest money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_9004d33204f1c58e,click the cashflow,click the cashflow,,to get money movement started or working smoothly,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_9c87e3f595d5746a,slick the side hustle,slick the side hustle,,to improve or make a side gig more efficient,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_2edc9960196ee7b4,flip the greenjive,flip the greenjive,,to quickly turn a situation into profit using street-smart tactics,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_b4a8e6b564bef9a7,net the nickel,net the nickel,,to secure a small but important amount of money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_903939889b7e2e3c,flood the fundflow,flood the fundflow,,to inject lots of money into a business or project,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_3610a8aa5aa23b82,ride the rakeback,ride the rakeback,,to profit from rebates or returns on spent money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_9044d686242b2865,spark the sidegreen,spark the sidegreen,,to ignite new small-scale money-making efforts,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_bd9fb4a17ba1a0b5,flip the freedom fund,flip the freedom fund,,to invest or use money to gain personal or financial freedom,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_a50f7658fc0ff5cd,hammer the hustle,hammer the hustle,,to work extremely hard at making money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_fde3f1989e9cd313,catch the coinfall,catch the coinfall,,to benefit from a sudden drop or availability of funds,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_50286bb975d3e7b7,slide the sidepot,slide the sidepot,,to smoothly earn money from secondary income channels,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_c69524c1ca79ec12,pull the profitplug,pull the profitplug,,to stop a money-making effort abruptly,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_99a16d70e15fbcd5,flag the funds,flag the funds,,to mark or identify money sources or opportunities,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_6870c53a6cae5570,push the payday,push the payday,,to accelerate receiving or making money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_b591c9cf662a00db,handle the haul,handle the haul,,to manage or control large profits or earnings,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_24dbee874695a26b,jump the jackpot,jump the jackpot,,to unexpectedly win or gain a large sum of money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_85aa60bbcc6492f8,ride the riches,ride the riches,,to take advantage of wealth or profitable trends,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_42935236e7fd2e36,shove the sidecoin,shove the sidecoin,,to push or promote secondary small money ventures,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_94af37f275db645c,tip the take,tip the take,,to enhance or increase income or profit,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_fc59bb97ac661f58,track the tradeoffs,track the tradeoffs,,to monitor gains and losses in money-making ventures,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_9690e9c4dacadd6f,wind the wallet,wind the wallet,,to grow or increase available money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_e82170afd81b1ab1,zone the zillaz,zone the zillaz,,to focus on generating large amounts of money,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_f05c78f150c465c8,stake the scratch,stake the scratch,,to risk a small amount of money for potential bigger gains,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_2514e76f7b3bdc5c,stack the shill,stack the shill,,to accumulate money by promoting or supporting ventures,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_20d5ec7ee5c8503a,tackle the take,tackle the take,,to aggressively pursue earnings or income,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_1301d126a3d8dfab,nickel the niche,nickel the niche,,to make small but consistent money in a specific market,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_51305f29267b9e39,tap the take,tap the take,,to utilize or draw from income or profits,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_c19273a8226a0f03,fuel the fortune,fuel the fortune,,to put resources into growing wealth,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_12f056768a3b441a,jackpot the jive,jackpot the jive,,to achieve a big financial win using smooth tactics,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_35823d436a958594,kick the coin,kick the coin,,to start or energize money flow,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_03e92fe06c47af9e,mine the margin,mine the margin,,to exploit small profit differences carefully,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_9c17b274d7ec65bd,patch the paycheck,patch the paycheck,,to supplement income through additional means,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
syn_1b7538bf102eaf86,plant the payout,plant the payout,,to initiate or secure future money returns,llm_generated_inventory,synthetic_generation,phrase,money_hustle,0.7,synthetic,synthetic_generation_pipeline,synthetic_llm,en,en,synthetic_pre_enrichment_dataset_v1_08.csv,,,,,
