idiom_id,idiom_canonical,idiom_surface,example,idiom_canonical_meaning,source,source_type,pos,tags,idiom_confidence_score,record_origin,license_source,example_language,meaning_language
idiomx_012540,winnow down,winnow down,,To reduce the number of candidates for something by judging their quality and rejecting some.,kaikki_wiktionary,dictionary,verb,"idiomatic, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012541,winter rat,winter rat,,"An old, unattractive automobile, purchased for little money, to be driven during brutal Great Lakes winters while the owner's ""good"" car remains garaged and protected from corrosive road salt for the season.",kaikki_wiktionary,dictionary,noun,"US, colloquial, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012542,winter wonderland,winter wonderland,"""After the storm, I went for a walk. I like to observe nature - it's kind of a winter wonderland out there.""",A beautiful scene of snow and ice.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012543,wipe off,wipe off,Wipe that smile off your face!,"To destroy completely, leaving no trace.",kaikki_wiktionary,dictionary,verb,"figuratively, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012544,wipe someone's eye,wipe someone's eye,,To defeat someone humiliatingly.,kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012545,wipe someone's nose,wipe someone's nose,,"To defeat someone humiliatingly, usually by robbing or killing.",kaikki_wiktionary,dictionary,verb,"idiomatic, slang",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012546,wipe the floor with someone,wipe the floor with someone,The young newcomer is wiping the floor with the more experienced players.,"To be well ahead of someone, or to win a competition by a considerable margin over someone.",kaikki_wiktionary,dictionary,verb,"idiomatic, slang",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012547,wipe the slate clean,wipe the slate clean,,"To make a fresh start, for example by forgetting about previous differences and disagreements.",kaikki_wiktionary,dictionary,verb,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012548,wipe up,wipe up,We're going to wipe up your team just like we wiped up the Canaries.,To defeat (an opponent) thoroughly; trounce.,kaikki_wiktionary,dictionary,verb,"US, figuratively, slang, transitive",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012549,wisdom book,wisdom book,,"any of the biblical books (Proverbs, Ecclesiastes, Song of Songs, Wisdom of Solomon, Ecclesiasticus) that are considered to contain wisdom",wordnet,lexical_database,n,,0.7,source_only,wordnet,en,en
idiomx_012550,wisdom literature,wisdom literature,,"any of the biblical books (Proverbs, Ecclesiastes, Song of Songs, Wisdom of Solomon, Ecclesiasticus) that are considered to contain wisdom",wordnet,lexical_database,n,,0.7,source_only,wordnet,en,en
idiomx_012551,wise apple,wise apple,"Private Wise Guy Bly is the type of guy who in civilian life was known as a ""wise apple"".",A smart aleck.,kaikki_wiktionary,dictionary,noun,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012552,wish upon a star,wish upon a star,,To desire something without putting in any effort for it.,kaikki_wiktionary,dictionary,verb,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012553,wishful thinking,wishful thinking,"When you first come out, you might have an overactive gaydar. When I realized I was gay, I wanted everyone to be gay too, which led to a lot of wishful thinking. ""Helen Hunt is gay!"" Dream on, girl!","The formation of beliefs based on an outcome that aligns with one's desires or hopes, while disregarding evidence, rationality, or reality.",kaikki_wiktionary,dictionary,noun,"idiomatic, uncountable, usually",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012554,with a bang,with a bang,go off with a bang,Flamboyantly; in a noticeable and exciting manner.,kaikki_wiktionary,dictionary,prep_phrase,"figuratively, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012555,with a bump,with a bump,bring someone back down to earth with a bump,With a sudden return to seriousness or reality.,kaikki_wiktionary,dictionary,prep_phrase,"figuratively, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012556,with a grain of salt,with a grain of salt,I take anything I read on the Internet with a grain of salt.,With a little common sense and skepticism.,kaikki_wiktionary,dictionary,adv,"idiomatic, not-comparable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012557,with a quickness,with a quickness,,"Quickly, speedily; in a hurry.",kaikki_wiktionary,dictionary,prep_phrase,"dialectal, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012558,with a vengeance,with a vengeance,"With which intolerable pains if the party shriek or cry out, they roar out as loud to him to confess the truth, or else he shall come down with a vengeance.","With an intense motivation; in an extreme, intense, or violent manner.",kaikki_wiktionary,dictionary,prep_phrase,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012559,with a view to,with a view to,We read the contract with a view to finding a way out of it.,"With the intention of, with the goal of (followed by a noun or a gerund).",kaikki_wiktionary,dictionary,prep,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012560,with a will,with a will,"«Yes!» muttered the Rover, with bitter irony, as his boat rowed under the stern of the cruiser of the Crown; «yes! I, and my officers, will taste of your banquet! But the viands shall be such as these hirelings of the King shall little relish!—Pull with a will, my men, pull; in an hour, you shall rummage the store-rooms of that fool, for your reward!»","With willingness and zeal; with all one's heart or strength; earnestly, heartily.",kaikki_wiktionary,dictionary,prep_phrase,"dated, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012561,with all due respect,with all due respect,"With all due respect, Sir, I don't think that's the case.","A phrase used before disagreeing with someone or saying something they may find offensive, usually considered polite.",kaikki_wiktionary,dictionary,prep_phrase,"formal, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012562,with an eye to,with an eye to,We read the contract with an eye to finding a way out of it.,"With an intention, goal, or consideration to.",kaikki_wiktionary,dictionary,prep,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012563,with an eye towards,with an eye towards,"He began saving all the money he could, with an eye towards someday buying a house.","With an intention, goal, or consideration to.",kaikki_wiktionary,dictionary,prep,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012564,with any luck,with any luck,"With any luck, we'll be able to finish our assignment before the deadline.",Hopefully; with a modicum of good fortune.,kaikki_wiktionary,dictionary,phrase,colloquial,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012565,with apologies to,with apologies to,"With apologies to Jonathan Swift, May I make a “modest proposal?”",A conventional way of attributing credit to somebody whose ideas or works one is adapting or parodying.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012566,with bated breath,with bated breath,We are waiting with bated breath for the release of the new version.,Eagerly; with great anticipation.,kaikki_wiktionary,dictionary,prep_phrase,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012567,with bells on,with bells on,"How about a BBQ at our house, Saturday June 14th, 4pm?","With eager anticipation and enthusiasm, especially regarding the acceptance of an invitation.",kaikki_wiktionary,dictionary,prep_phrase,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012568,with both hands,with both hands,,Willingly; readily.,kaikki_wiktionary,dictionary,prep_phrase,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012569,with every breath,with every breath,They supported her case with every breath.,Said at every considerable opportunity; said repeatedly and constantly.,kaikki_wiktionary,dictionary,adv,"idiomatic, not-comparable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012570,with flying colors,with flying colors,"He passed the test with flying colors, as everyone had expected.","Extremely well; in an exceptional, noteworthy, or extraordinary manner.",kaikki_wiktionary,dictionary,prep_phrase,"US, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012571,"with friends like these, who needs enemies","with friends like these, who needs enemies","Three years ago Elaine Noble came out to San Francisco and campaigned against Harvey Milk, at the behest of Foster and David Goodstein. These people now have the gall to take Harvey's name in vain. With ""friends"" like these, who needs enemies? Hypocrites!",Indicating that one's close associates prove more adversarial than one's opponents.,kaikki_wiktionary,dictionary,phrase,,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012572,with knobs on,with knobs on,And the same to you with knobs on!,"(manner) Extremely; in a similar way, but taken to an extreme.",kaikki_wiktionary,dictionary,prep_phrase,"UK, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012573,with no further ado,with no further ado,,Without any other formalities; with no further delay.,kaikki_wiktionary,dictionary,prep_phrase,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012574,with one hand tied behind one's back,with one hand tied behind one's back,"The boss won’t let us follow our normal procedures because he thinks it will take too long, so we’re effectively working with one hand tied behind our backs.",Hampered by factors outside one’s control.,kaikki_wiktionary,dictionary,adv,"figuratively, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012575,with one voice,with one voice,"The nobles around Prince John implored him with one voice to throw down his warder, and to save so brave a knight from the disgrace of being overcome by odds.","In a mutually agreeing or like-minded manner; concordantly, unanimously.",kaikki_wiktionary,dictionary,prep_phrase,"broadly, idiomatic",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012576,with one's bare hands,with one's bare hands,"What other television show would feature a gorgeously designed sequence where a horrifically mutated Pierre and Marie Curie, their bodies swollen to Godzilla-like proportions from prolonged exposure to the radiation that would eventually kill them, destroy an Asian city with their bare hands like vengeance-crazed monster-Gods?",Barehandedly.,kaikki_wiktionary,dictionary,prep_phrase,idiomatic,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012577,with one's chest,with one's chest,Finally a friendship we can stan with our chests 🫶🏾 #LoveIsland,With total confidence.,kaikki_wiktionary,dictionary,prep_phrase,"idiomatic, informal",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012578,with one's dick in one's hand,with one's dick in one's hand,They needed help and all he could do was stand there with his dick in his hand.,"In a state of being unprepared, powerless, or idle; in any case, getting nothing done.",kaikki_wiktionary,dictionary,prep_phrase,"idiomatic, informal, vulgar",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012579,with one's eyes closed,with one's eyes closed,"Is she good on the piano? Brother, she can play Beethoven with her eyes closed.",With very little effort.,kaikki_wiktionary,dictionary,adv,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012580,with one's eyes open,with one's eyes open,"Those banks, they're big boys. They went into this deal with their eyes open. That's what reserve requirements are for.",Cognizant of any risks involved.,kaikki_wiktionary,dictionary,adv,figuratively,1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
idiomx_012581,with one's head held high,with one's head held high,England head to Nice for Saturday’s third-place playoff after yet more semi-final disappointment but with heads held high having played their part in a wonderful game featuring some particularly harsh luck.,"Proudly, with pride.",kaikki_wiktionary,dictionary,adv,"idiomatic, not-comparable",1.0,source_only,wiktionary_cc_by_sa_4_0,en,en
