idiom_id,example,idiom_canonical_meaning,source,record_origin,license_source,example_language,meaning_language,meaning_arabic_language
idiomx_011659,"So I close by saying that I might have had a tough break, but I have an awful lot to live for.",A situation resulting in misfortune or hardship; an instance of bad luck.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002674,"As the crash dive began at 1:50 p.m., the overboard ventilation valve had not been closed, which resulted in tons of water flooding the submarine.","An emergency maneuver by a submarine in which it suddenly descends, especially to considerable depth, usually in order to escape an attack or avoid a collision.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003956,"""We both got a job to do. They play for keeps and we play for keeps too,"" Haggans said.","With a strong competitive resolve to win or succeed, as in sports or business.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012346,,Inquires about the subject's current occupation.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002086,"Someday, I know that Jim will up and leave me / But even if he does you can believe me / I'll go on carryin' the torch for Jim / I'll go on lovin' my Jim","To love or to be romantically infatuated with, especially when such feelings are not reciprocated.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004203,I get high with a little help from my friends,To intoxicate oneself with drugs or other substances.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009518,,To protest loudly or angrily.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001179,"Hiro: Is this gonna take long? Tadashi: Relax, you big baby. We'll be in and out.","To enter somewhere, and then quickly leave.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000474,,Sources of dietary energy are interchangeable (a debated claim in nutrition).,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005512,"It's a tad gross that I haven't been able to flush, but if it's yellow, let it mellow ... and run like hell-o.","In order to save water, do not flush the toilet every time you urinate.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003945,"[...] but in the damp conditions prevailing the driver sensibly was unwilling to attempt the climb up through Combe Down tunnel without help, for fear of slipping to a standstill in the unventilated bore, [...].",In order to attempt to prevent the risk of (a particular incident or event occurring).,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012051,"It's likely that he didn't begrudge what he had paid Marshall though, because he thought he had finally found a medical person who had walked a mile in his shoes.",To experience what someone has experienced.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001419,Someone else needs to figure out the menu for the going-away party. I have bigger fish to fry.,A much more pressing issue to attend to.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009491,,"Very frightened, terrified, scared witless.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001198,,To behave in a risky manner that is likely to lead to failure.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_012322,What's not to like about Robin Hood? I'll steal from the rich and give to a poor bear: me.,Rhetorically implying that what is spoken of is undoubtedly good.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010705,,"To suffer undesirable consequences, especially a decrease in reputation, score, etc.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005946,,A phrase suggesting that the standard of life in the north of England is poor compared to that in the south.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_001003,,"At play, in action.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002341,The government aims to clamp down on underage drinking.,To take measures to stop (something); to put an end to (something); to exert tighter control of (something); to treat (someone or something) more harshly.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006587,"""She combs me down with her tongue sometimes though, but that just slips off me like water off a duck's back.""",Without immediate or lasting effects.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006713,"Still facing the mirror, he drawled, ‘Look what the cat's dragged in. Where have you been?’ Gabriel rubbed his chin.","Used as an ironic acknowledgement of someone's arrival, either jocularly or to imply that they are unwelcome or disagreeable in some way.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011943,"I have tried everything I can think of, and I don't have anything more up my sleeve.",Hidden and ready to be produced as needed; in reserve.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008484,So you wanna play hardball?,"To act rough and ruthless, especially in business or politics.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002448,"It is difficult, but possible to quit smoking cold turkey.",Not gradually; all at once; referring especially to quitting a habit by force of will rather than by a gradual reduction.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006952,"Out of a pool of 20 applicants, only three made the cut.",To succeed at something or meet a requirement; to be chosen out of a field of candidates or possibilities.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008002,"Questioned on his relationship with the Ministry of Transport, Dr. Beeching said that he was ""his own boss"" to a large extent and that he could not recollect a veto by the Minister on any proposal, although it was true that in a number of matters B.T.C. plans had to be cleared with the Government.",In a position to make decisions or take a course of action without referring to or being overruled by another person.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010243,After Ashby summit it was difficult to spin out the more than ample schedule allowance.,To prolong; to make longer (in time).,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006754,,An individual's wealth can easily be lost.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008635,,To express respect or tribute for someone or something that is lost or gone.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003208,,who attempts (especially in vain) to appeal to young people by imitating them,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008117,That option is now out of play.,Not available for use.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000120,,"A suggestion that the addressee could learn something using an Internet search engine, rather than asking others.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_009988,"""It was perfectly natural for you to think that a lad of eighteen was a slender reed to lean on in the time of trouble and danger.""","A person, fact, or resource on which one can rely only to a limited extent.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003132,,Used to reject a statement or excuse that one does not believe.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002391,"So back they ran to the Abbey, dodged the Baronet, armed themselves, and got the old pointer Mark'em (named after his profession and the keeper at a blow) close to their heels, and, by skirting outhouses and slinking under walls, escaped to the security that favors the commencement of adventures of this sort, and made for the coverts of the park.",Near in time or place; very close.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_007855,"To admit of the abſolute foreknovvledge of God, and yet to deny his predeſtination, even in its fulleſt extent, is a palpable abſurdity. The diſputant ſticks faſt on the horns of a dilemma, from vvhich he never can be diſengaged, vvithout the extraction of one. And yet to deny either, involves an equal abſurdity, and leaves the poor logician in the ſame predicament; […]",Facing a choice between two equally undesirable alternatives.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002541,"Unless anything comes up, I'll be there every day this week.","To emerge or become known, especially unexpectedly.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003007,"“You fucking bitch!” Rose blubbered. “Ditto, brother smut.”",Calling attention to the addressee's hypocrisy; a form of tu quoque.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_005156,"Ordinary readers would have passed it by unnoticed, but his keen eye saw the hidden gem, and he quickly seized it, and held it up to his delighted hearers.","Something possessing a value or beauty that is not immediately apparent, and which therefore has received far less recognition than it deserves.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006075,,To maintain composure; to avoid an overly emotional reaction; to suppress an instinct or urge.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_003722,"There are, of course, exceptions to every rule, and I have met several lamas, notably the Phodong Lama of Sikhim and others like him, men who were thoroughly capable, who acted up to their principles, and whom I thoroughly respected, but I am sorry to say such men were few and far between.",Rare and scarce; hard to find.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008483,,"Of a courtship, to be coy; to feign lack of romantic interest in a certain person, so as to compel that person to be more overt in expressing interest.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_002268,,Consider the consequences of your actions before you end up in trouble.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004280,"I hate getting shots, but it's best just to get it over with.","To proceed to do something as soon as possible, especially so as to have something unpleasant behind oneself.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006880,"Secondly, we will examine the Cœlestiall Phœnomena that make for the Copernican Hypothesis, as if it were to prove absolutely victorious; […]","To confirm, favour, strengthen (an opinion, theory, etc.).",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006761,"When he reached the manse he went to his study and took down a bulky volume. […] He remained immersed in its mazes until dawn, struck a new trail of speculation and pursued it like a sleuth hound for the next week, utterly lost to the world, his parish and his family.","Of a person, mentally focused on one's own thoughts or feelings, or on some task, to such a degree that one is unaware of other people or of one's surroundings; unconscious.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006751,"Belief in a high incidence of mental illness, as well as beliefs in high rates of alcoholism and suicide, may be metaphors for a culturally understandable and excusable `losing the run' of oneself.",get carried away; lose one's self-control; exceed one's limits or limitations,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_004148,,"To join together, as a gang.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_000851,"In the side of a storage structure, I note a surely-not-officially sanctioned graffiti slogan, ""Art is Long, Life is Short"".",Art is more enduring than an individual's lifetime.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_010969,"They're either telling you where to shove it, if you're winning, or telling you where they'd like to shove it given half the chance.","To express extreme anger, disgust, or hatred toward someone.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_006464,We were talking about Natalie when I let slip that she was pregnant.,To accidentally reveal a secret.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008762,Do you mind if I pull up on you in about half an hour?,"To come to, visit.",kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_011993,,To disappear; to cease to exist.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
idiomx_008696,"Shoppers picking up ground beef, for example, encounter the stork on in-store shelf ads near the meat section, where a speech balloon near his ample beak says, ""Pro tip: Serve your burgers with a Vlasic pickle. Amateur tip: Don’t.""",A useful piece of advice.,kaikki_wiktionary,source_only,wiktionary_cc_by_sa_4_0,en,en,ar
